	Subject	Label	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-std()	tGravityAccMag-std()	tBodyAccJerkMag-std()	tBodyGyroMag-std()	tBodyGyroJerkMag-std()	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyAccMag-std()	fBodyBodyAccJerkMag-std()	fBodyBodyGyroMag-std()	fBodyBodyGyroJerkMag-std()	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyAccMag-mean()	tGravityAccMag-mean()	tBodyAccJerkMag-mean()	tBodyGyroMag-mean()	tBodyGyroJerkMag-mean()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyAccMag-mean()	fBodyBodyAccJerkMag-mean()	fBodyBodyGyroMag-mean()	fBodyBodyGyroJerkMag-mean()
80	20	STANDING	-0.55395848	-0.338383995	-0.560123676	-0.968172113	-0.961904475	-0.953486191	-0.562737832	-0.484122839	-0.692226242	-0.666921251	-0.581177748	-0.515178505	-0.683807631	-0.658922796	-0.650939191	-0.536914847	-0.536914847	-0.528570892	-0.579841418	-0.656755535	-0.553076715	-0.355115096	-0.577875072	-0.578749724	-0.483939155	-0.714049076	-0.686731128	-0.585249348	-0.558576399	-0.623274896	-0.537107999	-0.638784155	-0.665966643	0.273567395	-0.019124644	-0.107939427	0.559829005	-0.021980478	0.09282476	0.081418265	-0.002435498	-0.013035047	-0.0429746	-0.066001527	0.100735885	-0.115511622	-0.022381729	-0.062489591	-0.466378597	-0.466378597	-0.563146335	-0.524388838	-0.673070744	-0.558457616	-0.388956639	-0.591288322	-0.584904432	-0.516224315	-0.668810863	-0.607926924	-0.581198126	-0.520912119	-0.515658283	-0.524642387	-0.601700446	-0.668791862
81	21	STANDING	-0.74723264	-0.608378105	-0.691220256	-0.923048607	-0.840142027	-0.825101652	-0.80763982	-0.777375421	-0.854901091	-0.799768216	-0.84330512	-0.772595516	-0.814276281	-0.894127139	-0.856379527	-0.638294851	-0.638294851	-0.79671387	-0.781317595	-0.881905499	-0.737960777	-0.605388698	-0.687180904	-0.815692632	-0.775269278	-0.862897568	-0.811521319	-0.840039979	-0.792176572	-0.670338433	-0.795621709	-0.799312622	-0.886775123	0.293717822	-0.006907816	-0.164770111	0.394643945	0.233377429	0.291373255	0.106380261	-0.001624969	-0.005730063	-0.022990421	-0.073422354	0.08416702	-0.089536562	-0.03644589	-0.055844834	-0.585598676	-0.585598676	-0.802633688	-0.731409734	-0.864398219	-0.774779741	-0.670449564	-0.750143506	-0.816957503	-0.793272775	-0.845651741	-0.76851351	-0.852002756	-0.779266876	-0.695083292	-0.79907315	-0.814745557	-0.884666803
82	22	STANDING	-0.788241722	-0.629604015	-0.69382099	-0.960060803	-0.936389447	-0.882578513	-0.811656892	-0.751146565	-0.845318481	-0.75798503	-0.807683815	-0.769152431	-0.801853077	-0.89187821	-0.844084553	-0.725346668	-0.725346668	-0.78547804	-0.746885015	-0.876979917	-0.786222139	-0.633980198	-0.689462236	-0.825440602	-0.755442937	-0.854784199	-0.767124461	-0.794169394	-0.789189606	-0.757749275	-0.785239693	-0.762848109	-0.879112603	0.25553591	-0.029689849	-0.070434026	0.590884942	0.135413434	0.197860035	0.076886021	0.019129934	0.002617687	-0.044707152	-0.067871471	0.081435898	-0.088183575	-0.036698096	-0.056170547	-0.672164222	-0.672164222	-0.797412867	-0.703441351	-0.85765931	-0.795391553	-0.669521019	-0.751682636	-0.814982876	-0.763267978	-0.834522782	-0.736901766	-0.837567095	-0.773786813	-0.749646411	-0.787107571	-0.791120461	-0.882124801
83	23	STANDING	-0.674425014	-0.617589404	-0.734372771	-0.950583606	-0.955590515	-0.947433194	-0.736620247	-0.719926147	-0.826927872	-0.787770254	-0.817010321	-0.749080201	-0.775890512	-0.872173902	-0.813303958	-0.649369691	-0.649369691	-0.7329893	-0.776960485	-0.853887869	-0.664561997	-0.624998204	-0.73887814	-0.747404064	-0.720161077	-0.835292926	-0.802687277	-0.812988583	-0.773964813	-0.691772674	-0.733545668	-0.802068751	-0.859709857	0.25268336	-0.009674364	-0.101584096	0.731757478	0.028317216	0.158040091	0.10278027	0.002171288	0.009089286	-0.003965453	-0.08046638	0.102466477	-0.09424773	-0.055709027	-0.039446871	-0.642957984	-0.642957984	-0.746413393	-0.720232195	-0.835876265	-0.70276075	-0.651842473	-0.766074956	-0.749114455	-0.737355647	-0.817663463	-0.74347306	-0.827986366	-0.74499732	-0.674024873	-0.733797031	-0.797244604	-0.857306286
84	24	STANDING	-0.526736818	-0.322233581	-0.504851345	-0.960437055	-0.952203322	-0.939951976	-0.54311932	-0.503500622	-0.670730332	-0.654062626	-0.527308091	-0.4633166	-0.666406593	-0.640721663	-0.63630174	-0.513609518	-0.513609518	-0.525015156	-0.527039245	-0.644501784	-0.531565937	-0.338611855	-0.524075672	-0.561875549	-0.509691466	-0.695119629	-0.675699182	-0.528828885	-0.508641731	-0.597984359	-0.53721336	-0.587973378	-0.659558239	0.265263544	-0.017544388	-0.11271159	0.700242552	-0.204391264	-0.026022301	0.126130728	0.020105976	-0.011271397	-0.016414035	-0.08085664	0.075623636	-0.085074089	-0.044385244	-0.047253673	-0.431482342	-0.431482342	-0.549010548	-0.469639168	-0.653858454	-0.51769362	-0.377271347	-0.541970983	-0.564601815	-0.528834235	-0.644962071	-0.591897859	-0.532040472	-0.478292154	-0.501829594	-0.518438936	-0.560295849	-0.652948886
85	25	STANDING	-0.635284044	-0.612315134	-0.728264101	-0.964542621	-0.972014604	-0.960359383	-0.693623786	-0.693047481	-0.792993159	-0.781116222	-0.810708866	-0.709664974	-0.746091948	-0.842360418	-0.780186283	-0.637993952	-0.637993952	-0.695148377	-0.767526924	-0.826008566	-0.625556098	-0.624199173	-0.742123398	-0.70463322	-0.690432313	-0.803056261	-0.802131521	-0.81576476	-0.740254216	-0.688819894	-0.701105475	-0.798020357	-0.834829086	0.273874466	-0.018961151	-0.107061001	0.571878565	0.120806391	0.224849581	0.060575042	0.015916294	0.002027956	-0.008888983	-0.090489454	0.123428784	-0.109924648	-0.030933737	-0.062417583	-0.623404522	-0.623404522	-0.707458709	-0.700913504	-0.806625697	-0.662654604	-0.637516143	-0.742638575	-0.709474799	-0.714699945	-0.781644511	-0.716598626	-0.805680453	-0.699408964	-0.6480813	-0.692432207	-0.782251007	-0.828681119
86	26	STANDING	-0.852751135	-0.733011227	-0.78595352	-0.926329731	-0.911470171	-0.888762047	-0.869099264	-0.847103021	-0.885357801	-0.860746315	-0.868809633	-0.855013067	-0.879295215	-0.905524325	-0.907726775	-0.78164094	-0.78164094	-0.854409285	-0.835732097	-0.903483148	-0.854215522	-0.733976898	-0.789497023	-0.879940589	-0.852523293	-0.894934655	-0.865898301	-0.870537767	-0.868795004	-0.808797563	-0.855150095	-0.853814323	-0.911903819	0.235905581	-0.039958006	-0.060831333	0.354676436	0.247650031	0.305719122	0.077056407	0.020609937	-0.021347701	-0.020378034	-0.074533041	0.126804588	-0.098916374	-0.04661669	-0.045289644	-0.746209495	-0.746209495	-0.861310805	-0.79902201	-0.896825312	-0.851050433	-0.767001437	-0.813269678	-0.87069468	-0.85221518	-0.875012549	-0.848825723	-0.870472123	-0.854031143	-0.79909506	-0.853907411	-0.855564445	-0.902738087
87	27	STANDING	-0.546627534	-0.408394159	-0.358821078	-0.970126236	-0.959576848	-0.94879511	-0.532086368	-0.513832754	-0.538228607	-0.676395609	-0.426175282	-0.510028974	-0.650182169	-0.476313404	-0.67934225	-0.509979936	-0.509979936	-0.477893913	-0.460565664	-0.491519433	-0.555355233	-0.433919034	-0.378369486	-0.553105533	-0.53057755	-0.559192608	-0.701039754	-0.425460029	-0.550975502	-0.612543674	-0.503151914	-0.554540966	-0.500126539	0.272870388	-0.017974675	-0.107424027	0.700298779	0.017532811	0.072543528	0.092195173	0.0184158	0.020649969	-0.049250973	-0.063172467	0.071912445	-0.078484331	-0.041338934	-0.069342919	-0.434735923	-0.434735923	-0.499875863	-0.443908531	-0.555519199	-0.531554285	-0.436094176	-0.418479029	-0.553548683	-0.531532905	-0.51742196	-0.60528629	-0.43899908	-0.526090112	-0.468405811	-0.462506178	-0.465809968	-0.515587021
88	28	STANDING	-0.528518062	-0.413691537	-0.478533204	-0.969625048	-0.957218882	-0.931816937	-0.61018666	-0.577374793	-0.693616133	-0.619968201	-0.555003219	-0.603286032	-0.662864541	-0.715949146	-0.73086466	-0.518409705	-0.518409705	-0.58096908	-0.540923271	-0.701404407	-0.52361721	-0.429103188	-0.482899751	-0.627884831	-0.587096016	-0.71227701	-0.641910109	-0.529910002	-0.64209487	-0.598021316	-0.589978903	-0.592892258	-0.709457721	0.281431242	-0.022333658	-0.11092036	0.801430118	0.003904246	0.205359755	0.068259941	-0.0037588	-0.028170843	-0.004011971	-0.086854444	0.114063324	-0.133559969	-0.039926055	-0.063498619	-0.452402144	-0.452402144	-0.605096946	-0.478341607	-0.696597257	-0.547675642	-0.460126237	-0.556182885	-0.627379573	-0.595182528	-0.674702987	-0.55936573	-0.616360431	-0.597022233	-0.513138849	-0.576704528	-0.592231723	-0.712665481
89	29	STANDING	-0.418594712	-0.228928833	-0.292573142	-0.964178249	-0.942775137	-0.902454911	-0.440631847	-0.407326052	-0.521144639	-0.535483098	-0.38071045	-0.502044947	-0.564836834	-0.48966232	-0.623217553	-0.376511499	-0.376511499	-0.375449066	-0.320733092	-0.493351423	-0.421633908	-0.257481646	-0.317461278	-0.474452081	-0.42716165	-0.550318471	-0.562838668	-0.375182752	-0.554823362	-0.498910663	-0.402496102	-0.418502799	-0.519295129	0.27490976	-0.015395282	-0.121419626	0.911354344	-0.140605714	-0.002570031	0.069940395	0.01312895	-0.001525996	0.021988649	-0.100260644	0.061069328	-0.115067943	-0.027451621	-0.047775164	-0.292005786	-0.292005786	-0.427602803	-0.348135641	-0.526174375	-0.415800596	-0.273669801	-0.357079846	-0.457136324	-0.427940783	-0.492103194	-0.462561113	-0.403697294	-0.486901715	-0.337900574	-0.360078155	-0.360232007	-0.502260957
90	30	STANDING	-0.761864155	-0.650588093	-0.74249693	-0.976696423	-0.904081692	-0.937677932	-0.781678099	-0.764983265	-0.834899929	-0.802850916	-0.813537986	-0.778677268	-0.809491342	-0.871515215	-0.84496171	-0.722181264	-0.722181264	-0.773228069	-0.794072469	-0.86275825	-0.761926468	-0.656183882	-0.74862281	-0.795462975	-0.774764839	-0.847767191	-0.815366062	-0.809463755	-0.800927384	-0.76342321	-0.778172989	-0.823092779	-0.872431804	0.273168264	-0.016581264	-0.108437709	0.747901217	-0.089951979	0.221023227	0.083656011	0.013356454	-0.003165927	-0.038734261	-0.071802282	0.088582388	-0.111388597	-0.031468991	-0.069769993	-0.672158156	-0.672158156	-0.77995974	-0.741345573	-0.846954973	-0.765799075	-0.685476279	-0.771794083	-0.787497617	-0.771404094	-0.821018081	-0.768411216	-0.825991423	-0.773890867	-0.730312579	-0.770416713	-0.807037673	-0.862758205
91	1	WALKING	-0.632688011	-0.507960063	-0.676778606	-0.976363464	-0.959999195	-0.949235017	-0.6344816	-0.571080993	-0.802965234	-0.745178173	-0.683402239	-0.687494296	-0.714343708	-0.773294346	-0.705358787	-0.595552549	-0.595552549	-0.615496009	-0.660238589	-0.761784073	-0.631323037	-0.5266939	-0.678176798	-0.648937944	-0.559905799	-0.814802869	-0.76358241	-0.677817653	-0.731355915	-0.662304704	-0.620927713	-0.704861711	-0.773708032	0.273416456	-0.016660595	-0.103994478	0.746632064	-0.007563258	0.089452844	0.084764033	0.02004198	0.00580021	-0.007527249	-0.091106101	0.076850953	-0.08854918	-0.053012183	-0.038572942	-0.58157737	-0.58157737	-0.652567851	-0.635900657	-0.744110101	-0.640747065	-0.534376107	-0.726121279	-0.652249772	-0.608278079	-0.789612192	-0.692290126	-0.700403674	-0.64872849	-0.593162865	-0.613560867	-0.687168922	-0.766112878
92	2	WALKING	-0.456491355	-0.323345684	-0.548653224	-0.948174303	-0.95499944	-0.960064538	-0.413276008	-0.402874026	-0.683328863	-0.637160762	-0.679576608	-0.588914465	-0.578701887	-0.705615006	-0.572432923	-0.392046677	-0.392046677	-0.386437337	-0.600400306	-0.637292051	-0.47013584	-0.368498309	-0.568933603	-0.454590003	-0.42880994	-0.712847631	-0.670275577	-0.70213195	-0.663506218	-0.510208356	-0.391982618	-0.660740593	-0.636109301	0.269105445	-0.018406275	-0.10981308	0.541558361	0.056658833	0.171213948	0.100726361	0.013899491	-0.018405516	-0.072861879	-0.039817762	0.097768079	-0.087641673	-0.045205854	-0.050990756	-0.422386819	-0.422386819	-0.479021188	-0.533622716	-0.672240681	-0.42741797	-0.321120961	-0.579143913	-0.424973886	-0.417815207	-0.652839276	-0.537446575	-0.652811174	-0.499160575	-0.35406392	-0.386162	-0.618300918	-0.658846165
93	3	WALKING	-0.567948809	-0.376918291	-0.505925039	-0.941530173	-0.91630525	-0.87445231	-0.562551928	-0.478562986	-0.740701442	-0.689490618	-0.516615764	-0.615598037	-0.635067385	-0.675110835	-0.659147945	-0.490059721	-0.490059721	-0.533024334	-0.514289238	-0.661012482	-0.569389986	-0.400653257	-0.49372084	-0.582880846	-0.470993824	-0.758026133	-0.714607116	-0.497011854	-0.672222655	-0.574516828	-0.547974829	-0.577309677	-0.682372743	0.244768952	-0.026510351	-0.119730722	0.733515115	-0.040511779	0.035948946	0.071349952	0.034140922	0.024713854	-0.070561207	-0.037111278	0.100927502	-0.100045692	-0.068759507	-0.052799074	-0.442929517	-0.442929517	-0.577752859	-0.520947954	-0.668518876	-0.569614614	-0.412814993	-0.613579647	-0.581109707	-0.518131858	-0.722008712	-0.613906724	-0.563921202	-0.558538644	-0.491426092	-0.524141883	-0.54924732	-0.66329266
94	4	WALKING	-0.829376691	-0.747544703	-0.815126235	-0.971354066	-0.960293537	-0.93656046	-0.81395991	-0.775269579	-0.898067213	-0.859263957	-0.883512119	-0.84727079	-0.85165651	-0.927089065	-0.859870027	-0.804021424	-0.804021424	-0.803758923	-0.845181442	-0.900340956	-0.832837903	-0.761771518	-0.814926835	-0.826307679	-0.780878845	-0.908715139	-0.8719403	-0.881491749	-0.870425277	-0.839090251	-0.806689881	-0.862970262	-0.907843285	0.275782865	-0.015302451	-0.097555463	0.770698109	-0.082016698	0.165586164	0.095141286	0.007470948	-0.006382699	-0.028743529	-0.075238118	0.104030092	-0.102796817	-0.037729749	-0.073055389	-0.78322985	-0.78322985	-0.821608526	-0.823628746	-0.896777775	-0.823067306	-0.751211666	-0.842651027	-0.818743308	-0.784635872	-0.886182796	-0.823050791	-0.889322146	-0.824203289	-0.797509771	-0.802169524	-0.860161693	-0.900079979
95	5	WALKING	-0.454502698	-0.269866578	-0.59592796	-0.932963217	-0.922068558	-0.928303308	-0.53764472	-0.434179659	-0.789474268	-0.652814548	-0.650881219	-0.57997393	-0.597195288	-0.769590769	-0.585103857	-0.47130603	-0.47130603	-0.552808209	-0.593429753	-0.730172383	-0.440413794	-0.286697779	-0.590533106	-0.548374518	-0.421704166	-0.808218974	-0.68277138	-0.636203869	-0.644114278	-0.546716323	-0.585695507	-0.642572761	-0.746209939	0.251092739	-0.018069614	-0.110461071	0.908025392	-0.146683624	0.021381152	0.080626045	0.001620052	-0.00355884	-0.022686019	-0.088366642	0.081197281	-0.097952015	-0.04720771	-0.045248474	-0.384762105	-0.384762105	-0.54730852	-0.525436566	-0.686910779	-0.497190043	-0.329033478	-0.667231473	-0.567382163	-0.480463781	-0.769418584	-0.562256261	-0.682513487	-0.512309472	-0.485323298	-0.531555068	-0.626474436	-0.732535789
96	6	WALKING	-0.732849569	-0.629191404	-0.714437341	-0.97321145	-0.955524862	-0.947234951	-0.739039929	-0.706948922	-0.852282882	-0.797841872	-0.703896232	-0.76778788	-0.788582007	-0.820661805	-0.814960383	-0.699525307	-0.699525307	-0.742622449	-0.716658358	-0.824100539	-0.733115153	-0.639173954	-0.709304027	-0.748501746	-0.71085068	-0.861374137	-0.809999731	-0.687502742	-0.797092092	-0.748321276	-0.75647859	-0.749039932	-0.846228011	0.274918259	-0.008174664	-0.104650498	0.553157258	0.108799346	0.192599457	0.033948449	-0.005894855	0.01714838	-0.003665307	-0.077983459	0.075236936	-0.116384073	-0.017858362	-0.043002372	-0.679186277	-0.679186277	-0.749232024	-0.698752418	-0.809071875	-0.73472616	-0.658317487	-0.773395158	-0.752440291	-0.721734119	-0.841519202	-0.764059054	-0.741871825	-0.747488904	-0.698794741	-0.733308127	-0.744999079	-0.81729062
97	7	WALKING	-0.601163084	-0.401787554	-0.577804139	-0.956136998	-0.950078192	-0.923900758	-0.571472923	-0.472388836	-0.742940981	-0.68667871	-0.605423728	-0.653794791	-0.622343322	-0.726243427	-0.701068537	-0.546759673	-0.546759673	-0.536800712	-0.569729179	-0.704352526	-0.611459206	-0.420204764	-0.581233185	-0.58996436	-0.455791351	-0.758351128	-0.707595443	-0.594369602	-0.699341941	-0.629438305	-0.547348138	-0.613953981	-0.714441914	0.271131851	-0.019112705	-0.111693749	0.734115133	-0.049915106	0.049896567	0.04347229	-0.018861933	-0.019336654	-0.025765021	-0.087621812	0.05923589	-0.098499865	-0.059746618	-0.049456571	-0.511811181	-0.511811181	-0.58080937	-0.569218865	-0.698008547	-0.578774989	-0.442604443	-0.638152487	-0.590670328	-0.521103383	-0.726351993	-0.627128634	-0.633458248	-0.616137571	-0.53275166	-0.532860417	-0.618963553	-0.71338601
98	8	WALKING	-0.434747301	-0.301192831	-0.551085082	-0.976340798	-0.957789211	-0.938298107	-0.482099466	-0.387496699	-0.727385915	-0.658173211	-0.651675867	-0.588469186	-0.615276109	-0.755864582	-0.561220318	-0.434893123	-0.434893123	-0.463588494	-0.601015376	-0.709750118	-0.421551457	-0.325178603	-0.55171649	-0.496570291	-0.369625079	-0.736793638	-0.686728544	-0.642909188	-0.654911485	-0.524738222	-0.469070886	-0.652583801	-0.715087459	0.27747076	-0.018726414	-0.11152741	0.719912585	0.032148024	0.027610573	0.105211052	0.025597789	0.026148222	-0.074250134	-0.049153868	0.102845517	-0.117966909	-0.05804482	-0.049437405	-0.378722242	-0.378722242	-0.505589266	-0.542219879	-0.684148687	-0.473959505	-0.34182963	-0.622387111	-0.512944582	-0.442405273	-0.716714119	-0.570572886	-0.675990231	-0.51439217	-0.434587071	-0.463543957	-0.629605582	-0.723184636
99	9	WALKING	-0.6386325	-0.451722241	-0.569940151	-0.959925095	-0.965937819	-0.937823154	-0.589032323	-0.519889726	-0.735732042	-0.723325824	-0.726509637	-0.587326619	-0.685697448	-0.783034939	-0.671306548	-0.578107104	-0.578107104	-0.533195424	-0.696567426	-0.742513209	-0.652185065	-0.478964414	-0.582660171	-0.626138913	-0.528044486	-0.764656344	-0.745243014	-0.731032643	-0.627928031	-0.668817293	-0.539968538	-0.741909498	-0.745078413	0.268678811	-0.014446159	-0.125214735	0.609456478	-0.109240553	0.072909099	0.099742524	0.025592109	-0.004892442	-0.032439745	-0.06976555	0.097083787	-0.084039794	-0.027349132	-0.045958347	-0.55455496	-0.55455496	-0.611255672	-0.613661643	-0.748939587	-0.607839933	-0.469471303	-0.610526402	-0.59084951	-0.542399106	-0.706135053	-0.657682183	-0.723339269	-0.588891513	-0.539269556	-0.530492413	-0.711748141	-0.755299193
100	10	WALKING	-0.523249347	-0.413259249	-0.630533446	-0.967550104	-0.946929428	-0.945692913	-0.54648995	-0.506043493	-0.775655562	-0.632932815	-0.747690648	-0.65777312	-0.665300401	-0.847283038	-0.669496516	-0.512186841	-0.512186841	-0.5499538	-0.621451004	-0.78830221	-0.522699682	-0.444645419	-0.638724388	-0.577744742	-0.525845941	-0.795867519	-0.655120781	-0.738972535	-0.713510845	-0.607447774	-0.572322509	-0.65442744	-0.807201309	0.281897658	-0.020032299	-0.109766226	0.905183774	-0.127527225	0.14603046	0.067491407	-0.02887553	-0.002895915	-0.049995502	-0.070430779	0.081339867	-0.096431179	-0.038337076	-0.0705536	-0.477121565	-0.477121565	-0.581486087	-0.58636494	-0.763040695	-0.528167863	-0.427418333	-0.672359324	-0.557637324	-0.520161908	-0.754103662	-0.569927018	-0.768801221	-0.599562204	-0.482183589	-0.536336681	-0.67448039	-0.785879641
101	11	WALKING	-0.40336207	-0.318046334	-0.572001811	-0.954730237	-0.93451772	-0.914451191	-0.430704246	-0.412440847	-0.713857689	-0.636735405	-0.594720455	-0.539887539	-0.592786239	-0.681598699	-0.535561392	-0.386945365	-0.386945365	-0.438802036	-0.538478714	-0.654666672	-0.402204869	-0.35054237	-0.587854204	-0.462777718	-0.402771663	-0.740102302	-0.670369972	-0.604941729	-0.612657462	-0.488254346	-0.465852823	-0.611978657	-0.677264522	0.264612573	-0.019253683	-0.096316495	0.835901882	-0.059384309	0.058514858	0.099040151	0.015950737	0.010974325	-0.031394965	-0.080241847	0.088211824	-0.095392724	-0.021515922	-0.021626054	-0.364837525	-0.364837525	-0.479779918	-0.490719279	-0.632126188	-0.413868571	-0.340396294	-0.609822218	-0.450552086	-0.457931956	-0.686464749	-0.535423035	-0.58590191	-0.460199371	-0.380819432	-0.422132906	-0.554310297	-0.657518818
102	12	WALKING	-0.666735644	-0.501521103	-0.649444426	-0.971539779	-0.974219881	-0.947397429	-0.618096804	-0.522217276	-0.780084524	-0.766197032	-0.754168009	-0.707553617	-0.732492363	-0.853654965	-0.745941772	-0.639903861	-0.639903861	-0.575186058	-0.750845221	-0.821727901	-0.680268886	-0.537374828	-0.658263368	-0.64182608	-0.529657377	-0.800108728	-0.78320391	-0.742175591	-0.744081796	-0.7209612	-0.574392427	-0.78633542	-0.827221446	0.283763715	-0.021664738	-0.118196296	0.591291415	-0.125552498	0.187735545	0.05446198	0.008049193	-0.011847851	-0.066391863	-0.053852682	0.080733746	-0.098170326	-0.052391945	-0.056066027	-0.59949106	-0.59949106	-0.63184724	-0.683668709	-0.803884755	-0.636660808	-0.494357509	-0.684803793	-0.628700087	-0.545076014	-0.75884268	-0.714405979	-0.778795761	-0.681279708	-0.601057686	-0.578438982	-0.763303282	-0.827423583
103	13	WALKING	-0.696460656	-0.518492301	-0.688739205	-0.971412204	-0.956907655	-0.94522738	-0.658690169	-0.538430858	-0.803203292	-0.774990241	-0.768828506	-0.72562757	-0.714109984	-0.826474311	-0.730355364	-0.665680441	-0.665680441	-0.602045732	-0.755635509	-0.791559596	-0.707409388	-0.558761207	-0.695469691	-0.682922395	-0.552868099	-0.819009215	-0.796340028	-0.764740327	-0.764501684	-0.739277482	-0.611697518	-0.797270206	-0.792569739	0.275713378	-0.016749458	-0.109913621	0.693326532	-0.084388916	0.20303109	0.075953221	6.86E-05	0.00468276	-0.038680124	-0.064012371	0.056924953	-0.08104037	-0.047483868	-0.04338821	-0.627230537	-0.627230537	-0.662894691	-0.691668351	-0.786756474	-0.671935922	-0.502703434	-0.723144316	-0.665789981	-0.555037823	-0.786430417	-0.710034034	-0.780021862	-0.689829463	-0.633257786	-0.596540564	-0.760373412	-0.802545231
104	14	WALKING	-0.67010492	-0.558459279	-0.679724489	-0.953558843	-0.951010972	-0.935018206	-0.66896762	-0.628189206	-0.817671323	-0.749075945	-0.683763249	-0.725011976	-0.741387353	-0.784428079	-0.765340481	-0.637612017	-0.637612017	-0.662109915	-0.662932728	-0.778439462	-0.675023186	-0.574700402	-0.680709699	-0.688466631	-0.632045224	-0.833993484	-0.765330379	-0.675038193	-0.763320323	-0.705919314	-0.689385197	-0.704972974	-0.798275726	0.258343079	-0.012761801	-0.099094871	0.670993422	0.001997347	0.15624622	0.109571768	0.001425486	-0.036698514	0.015578985	-0.116774637	0.073903616	-0.081897502	-0.036723028	-0.067299442	-0.62017774	-0.62017774	-0.688007896	-0.634455591	-0.767451472	-0.660154454	-0.584073138	-0.730575966	-0.678944103	-0.647925096	-0.800031501	-0.703042538	-0.70954835	-0.690930711	-0.619488614	-0.643347905	-0.690640737	-0.775512467
105	15	WALKING	-0.54706992	-0.410916555	-0.574861536	-0.962146373	-0.965440076	-0.951338844	-0.55664743	-0.483590672	-0.740256455	-0.703462638	-0.60215555	-0.615079104	-0.671222716	-0.729436792	-0.64023065	-0.534787009	-0.534787009	-0.535481536	-0.622934324	-0.719087559	-0.548676675	-0.433452107	-0.575418923	-0.578394487	-0.479586403	-0.75563875	-0.723014193	-0.587903541	-0.668917063	-0.619184445	-0.547703444	-0.676702733	-0.732674202	0.272135626	-0.021969084	-0.104390214	0.449806646	0.179379905	0.032521253	0.06775381	0.005576388	0.005732379	-0.023128913	-0.065018072	0.100165762	-0.097991732	-0.00921973	-0.047949722	-0.484618791	-0.484618791	-0.573318128	-0.55020948	-0.694913838	-0.549207466	-0.442946933	-0.646097405	-0.574209195	-0.519575907	-0.723230314	-0.646458268	-0.638681973	-0.564203514	-0.518517857	-0.528814865	-0.644582688	-0.7257093
106	16	WALKING	-0.605469113	-0.423457707	-0.650214489	-0.922464796	-0.91369472	-0.905477287	-0.612727802	-0.548398717	-0.809866238	-0.746490328	-0.673615959	-0.674020417	-0.699246403	-0.772942554	-0.708327824	-0.540079259	-0.540079259	-0.597956429	-0.652407504	-0.759624566	-0.607871868	-0.440945818	-0.650874796	-0.626674108	-0.540124981	-0.828146749	-0.766394584	-0.665371082	-0.721653703	-0.608773281	-0.61236309	-0.695110032	-0.773476034	0.272288705	-0.004671678	-0.103253377	0.724581686	0.027179456	0.050041233	0.11944996	-0.069442152	-0.026234955	-0.070590838	-0.052028827	0.120256479	-0.094442592	-0.034626059	-0.055691258	-0.532046286	-0.532046286	-0.637291118	-0.610008923	-0.744268717	-0.603888374	-0.464665073	-0.706786763	-0.63269012	-0.584330417	-0.790532022	-0.686755608	-0.694438603	-0.628532176	-0.551406688	-0.588919118	-0.680633856	-0.762520597
